"id","tSNE1","tSNE2","Dark1","Dark2","Dark3","Yellow1","Yellow2","Yellow3","degs","X.","Topology","Signalp","tmhmm","Cluster","query_ko","pathway_count","level1_pathway_id","level1_pathway_name","level2_pathway_id","level2_pathway_name","level3_pathway_id","level3_pathway_name","ko","ko_name","ko_des","ec"
"g_54476",-17.680603185281,32.0491613133193,0.695842358844391,0.466026676624729,0.909440540760662,1.14171174484073,1.13486632971903,1.58644946743503,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K12340",9,9130,"Environmental Information Processing",9132,"Signal transduction",2020,"Two-component system","K12340","tolC, bepC, cyaE, raxC, sapF, rsaF, hasF","outer membrane protein","-"
"g_54476",-17.680603185281,32.0491613133193,0.695842358844391,0.466026676624729,0.909440540760662,1.14171174484073,1.13486632971903,1.58644946743503,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K12340",9,9160,"Human Diseases",9175,"Drug resistance: antimicrobial",1501,"beta-Lactam resistance","K12340","tolC, bepC, cyaE, raxC, sapF, rsaF, hasF","outer membrane protein","-"
"g_54476",-17.680603185281,32.0491613133193,0.695842358844391,0.466026676624729,0.909440540760662,1.14171174484073,1.13486632971903,1.58644946743503,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K12340",9,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2000,"Transporters","K12340","tolC, bepC, cyaE, raxC, sapF, rsaF, hasF","outer membrane protein","-"
"g_54476",-17.680603185281,32.0491613133193,0.695842358844391,0.466026676624729,0.909440540760662,1.14171174484073,1.13486632971903,1.58644946743503,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K12340",9,9150,"Organismal Systems",9159,"Environmental adaptation",4626,"Plant-pathogen interaction","K12340","tolC, bepC, cyaE, raxC, sapF, rsaF, hasF","outer membrane protein","-"
"g_54476",-17.680603185281,32.0491613133193,0.695842358844391,0.466026676624729,0.909440540760662,1.14171174484073,1.13486632971903,1.58644946743503,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K12340",9,9160,"Human Diseases",9175,"Drug resistance: antimicrobial",1503,"Cationic antimicrobial peptide (CAMP) resistance","K12340","tolC, bepC, cyaE, raxC, sapF, rsaF, hasF","outer membrane protein","-"
"g_54509",-12.1853037385261,23.0549181187534,0.893109997910955,0.686923202001519,0.857540666608839,1.23224802279732,1.36936538486842,1.89653476551129,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K03086",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3021,"Transcription machinery","K03086","rpoD","RNA polymerase primary sigma factor","-"
"g_54509",-12.1853037385261,23.0549181187534,0.893109997910955,0.686923202001519,0.857540666608839,1.23224802279732,1.36936538486842,1.89653476551129,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K03086",2,9140,"Cellular Processes",9142,"Cell motility",2040,"Flagellar assembly","K03086","rpoD","RNA polymerase primary sigma factor","-"
"g_54782",-14.3857283523842,44.6335286969569,0.571091881931154,0.466124682602607,0.60412340917512,1.05919007470052,0.748573757325304,1.19464749585895,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K10942",5,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2022,"Two-component system","K10942","flrB, fleS, flaL","two-component system, sensor histidine kinase FlrB","[EC:2.7.13.3]"
"g_54782",-14.3857283523842,44.6335286969569,0.571091881931154,0.466124682602607,0.60412340917512,1.05919007470052,0.748573757325304,1.19464749585895,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K10942",5,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1001,"Protein kinases","K10942","flrB, fleS, flaL","two-component system, sensor histidine kinase FlrB","[EC:2.7.13.3]"
"g_54782",-14.3857283523842,44.6335286969569,0.571091881931154,0.466124682602607,0.60412340917512,1.05919007470052,0.748573757325304,1.19464749585895,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K10942",5,9130,"Environmental Information Processing",9132,"Signal transduction",2020,"Two-component system","K10942","flrB, fleS, flaL","two-component system, sensor histidine kinase FlrB","[EC:2.7.13.3]"
"g_54782",-14.3857283523842,44.6335286969569,0.571091881931154,0.466124682602607,0.60412340917512,1.05919007470052,0.748573757325304,1.19464749585895,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K10942",5,9140,"Cellular Processes",9145,"Cellular community - prokaryotes",5111,"Biofilm formation - Vibrio cholerae","K10942","flrB, fleS, flaL","two-component system, sensor histidine kinase FlrB","[EC:2.7.13.3]"
"g_54782",-14.3857283523842,44.6335286969569,0.571091881931154,0.466124682602607,0.60412340917512,1.05919007470052,0.748573757325304,1.19464749585895,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K10942",5,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2035,"Bacterial motility proteins","K10942","flrB, fleS, flaL","two-component system, sensor histidine kinase FlrB","[EC:2.7.13.3]"
"g_55117",-11.9881393819322,34.2006421921677,0.73998279208334,0.557067271035642,0.771445411752521,1.13630039803631,1.12191701363627,1.32307776971068,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K02407",2,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2035,"Bacterial motility proteins","K02407","fliD","flagellar hook-associated protein 2","-"
"g_55117",-11.9881393819322,34.2006421921677,0.73998279208334,0.557067271035642,0.771445411752521,1.13630039803631,1.12191701363627,1.32307776971068,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K02407",2,9140,"Cellular Processes",9142,"Cell motility",2040,"Flagellar assembly","K02407","fliD","flagellar hook-associated protein 2","-"
"g_55212",-17.5741294692651,39.4582845315861,0.452710514305621,0.376557614098417,0.709403452081768,1.11026501274114,1.02167770902829,1.47083085037061,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00432",6,9160,"Human Diseases",9164,"Neurodegenerative disease",5016,"Huntington disease","K00432","gpx, btuE, bsaA","glutathione peroxidase","[EC:1.11.1.9]"
"g_55212",-17.5741294692651,39.4582845315861,0.452710514305621,0.376557614098417,0.709403452081768,1.11026501274114,1.02167770902829,1.47083085037061,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00432",6,9150,"Organismal Systems",9152,"Endocrine system",4918,"Thyroid hormone synthesis","K00432","gpx, btuE, bsaA","glutathione peroxidase","[EC:1.11.1.9]"
"g_55212",-17.5741294692651,39.4582845315861,0.452710514305621,0.376557614098417,0.709403452081768,1.11026501274114,1.02167770902829,1.47083085037061,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00432",6,9160,"Human Diseases",9164,"Neurodegenerative disease",5022,"Pathways of neurodegeneration - multiple diseases","K00432","gpx, btuE, bsaA","glutathione peroxidase","[EC:1.11.1.9]"
"g_55212",-17.5741294692651,39.4582845315861,0.452710514305621,0.376557614098417,0.709403452081768,1.11026501274114,1.02167770902829,1.47083085037061,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00432",6,9100,"Metabolism",9103,"Lipid metabolism",590,"Arachidonic acid metabolism","K00432","gpx, btuE, bsaA","glutathione peroxidase","[EC:1.11.1.9]"
"g_55212",-17.5741294692651,39.4582845315861,0.452710514305621,0.376557614098417,0.709403452081768,1.11026501274114,1.02167770902829,1.47083085037061,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00432",6,9100,"Metabolism",9106,"Metabolism of other amino acids",480,"Glutathione metabolism","K00432","gpx, btuE, bsaA","glutathione peroxidase","[EC:1.11.1.9]"
"g_55212",-17.5741294692651,39.4582845315861,0.452710514305621,0.376557614098417,0.709403452081768,1.11026501274114,1.02167770902829,1.47083085037061,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00432",6,9160,"Human Diseases",9164,"Neurodegenerative disease",5014,"Amyotrophic lateral sclerosis","K00432","gpx, btuE, bsaA","glutathione peroxidase","[EC:1.11.1.9]"
"g_55265",-11.485164042005,38.0700078816814,0.734684482293822,0.70895600189823,0.501833862026727,0.85173538238614,1.06461730115105,1.41305966198868,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00528",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","K00528","fpr","ferredoxin/flavodoxin---NADP+ reductase","[EC:1.18.1.2 1.19.1.1]"
"g_55424",-16.5771175957635,31.4038168130971,0.703172339318351,0.59368616480042,0.81298043325643,1.30696523258128,1.1360612072795,1.45958546464839,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K03553",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3400,"DNA repair and recombination proteins","K03553","recA","recombination protein RecA","-"
"g_55424",-16.5771175957635,31.4038168130971,0.703172339318351,0.59368616480042,0.81298043325643,1.30696523258128,1.1360612072795,1.45958546464839,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K03553",2,9120,"Genetic Information Processing",9124,"Replication and repair",3440,"Homologous recombination","K03553","recA","recombination protein RecA","-"
"g_55486",-9.68442097175516,21.2874551633875,1.07196326429859,0.6814959487636,0.995022319401249,1.42752595005427,1.54394491061471,1.85022347136254,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K07180",1,9190,"Not Included in Pathway or Brite",9193,"Unclassified: signaling and cellular processes",99995,"Signaling proteins","K07180","prkA","serine protein kinase","-"
"g_55724",5.08668161666901,7.64741184091578,1.21106741305623,1.55908070459822,1.44046979769429,0.967643154902376,1.09662039838957,0.860352682481377,"Yellow_vs_Dark","Y","Topology=o",1,0,"Cluster 4","K00368",1,9100,"Metabolism",9102,"Energy metabolism",910,"Nitrogen metabolism","K00368","nirK","nitrite reductase (NO-forming)","[EC:1.7.2.1]"
"g_55910",-13.3723701851362,22.9667194142304,0.756987660786041,0.739361791120368,0.745822368443568,1.26084155352937,1.53394358226457,1.93277677721374,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K10943",5,9140,"Cellular Processes",9145,"Cellular community - prokaryotes",5111,"Biofilm formation - Vibrio cholerae","K10943","flrC, fleR, flaM","two-component system, response regulator FlrC","-"
"g_55910",-13.3723701851362,22.9667194142304,0.756987660786041,0.739361791120368,0.745822368443568,1.26084155352937,1.53394358226457,1.93277677721374,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K10943",5,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2022,"Two-component system","K10943","flrC, fleR, flaM","two-component system, response regulator FlrC","-"
"g_55910",-13.3723701851362,22.9667194142304,0.756987660786041,0.739361791120368,0.745822368443568,1.26084155352937,1.53394358226457,1.93277677721374,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K10943",5,9130,"Environmental Information Processing",9132,"Signal transduction",2020,"Two-component system","K10943","flrC, fleR, flaM","two-component system, response regulator FlrC","-"
"g_55910",-13.3723701851362,22.9667194142304,0.756987660786041,0.739361791120368,0.745822368443568,1.26084155352937,1.53394358226457,1.93277677721374,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K10943",5,9140,"Cellular Processes",9142,"Cell motility",2040,"Flagellar assembly","K10943","flrC, fleR, flaM","two-component system, response regulator FlrC","-"
"g_55910",-13.3723701851362,22.9667194142304,0.756987660786041,0.739361791120368,0.745822368443568,1.26084155352937,1.53394358226457,1.93277677721374,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K10943",5,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2035,"Bacterial motility proteins","K10943","flrC, fleR, flaM","two-component system, response regulator FlrC","-"
"g_55989",-13.597993664231,27.0948612414556,0.974143238183178,0.667132857989971,0.77807183961618,1.05170740848472,1.2364277671871,1.82093852982077,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K03672",1,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3110,"Chaperones and folding catalysts","K03672","trxC","thioredoxin 2","[EC:1.8.1.8]"
"g_56115",-13.8885650202666,38.9785233784427,0.68555651952624,0.482692970983683,0.635668885688726,0.869852903264567,1.03140902984407,1.41907338355673,"Yellow_vs_Dark","N","Topology=i13-35o",0,1,"Cluster 4","K04771",4,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1002,"Peptidases and inhibitors","K04771","degP, htrA","serine protease Do","[EC:3.4.21.107]"
"g_56115",-13.8885650202666,38.9785233784427,0.68555651952624,0.482692970983683,0.635668885688726,0.869852903264567,1.03140902984407,1.41907338355673,"Yellow_vs_Dark","N","Topology=i13-35o",0,1,"Cluster 4","K04771",4,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3110,"Chaperones and folding catalysts","K04771","degP, htrA","serine protease Do","[EC:3.4.21.107]"
"g_56115",-13.8885650202666,38.9785233784427,0.68555651952624,0.482692970983683,0.635668885688726,0.869852903264567,1.03140902984407,1.41907338355673,"Yellow_vs_Dark","N","Topology=i13-35o",0,1,"Cluster 4","K04771",4,9160,"Human Diseases",9175,"Drug resistance: antimicrobial",1503,"Cationic antimicrobial peptide (CAMP) resistance","K04771","degP, htrA","serine protease Do","[EC:3.4.21.107]"
"g_56115",-13.8885650202666,38.9785233784427,0.68555651952624,0.482692970983683,0.635668885688726,0.869852903264567,1.03140902984407,1.41907338355673,"Yellow_vs_Dark","N","Topology=i13-35o",0,1,"Cluster 4","K04771",4,9130,"Environmental Information Processing",9132,"Signal transduction",2020,"Two-component system","K04771","degP, htrA","serine protease Do","[EC:3.4.21.107]"
"g_56345",-11.2425809607355,34.9484737483457,0.781607186760031,0.433514300830654,0.78690261829765,1.12915720050661,1.14141857206239,1.19706415663238,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K04043",7,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",4147,"Exosome","K04043","dnaK, HSPA9","molecular chaperone DnaK","-"
"g_56345",-11.2425809607355,34.9484737483457,0.781607186760031,0.433514300830654,0.78690261829765,1.12915720050661,1.14141857206239,1.19706415663238,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K04043",7,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3019,"Messenger RNA biogenesis","K04043","dnaK, HSPA9","molecular chaperone DnaK","-"
"g_56345",-11.2425809607355,34.9484737483457,0.781607186760031,0.433514300830654,0.78690261829765,1.12915720050661,1.14141857206239,1.19706415663238,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K04043",7,9120,"Genetic Information Processing",9123,"Folding, sorting and degradation",3018,"RNA degradation","K04043","dnaK, HSPA9","molecular chaperone DnaK","-"
"g_56345",-11.2425809607355,34.9484737483457,0.781607186760031,0.433514300830654,0.78690261829765,1.12915720050661,1.14141857206239,1.19706415663238,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K04043",7,9150,"Organismal Systems",9149,"Aging",4212,"Longevity regulating pathway - worm","K04043","dnaK, HSPA9","molecular chaperone DnaK","-"
"g_56345",-11.2425809607355,34.9484737483457,0.781607186760031,0.433514300830654,0.78690261829765,1.12915720050661,1.14141857206239,1.19706415663238,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K04043",7,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3029,"Mitochondrial biogenesis","K04043","dnaK, HSPA9","molecular chaperone DnaK","-"
"g_56345",-11.2425809607355,34.9484737483457,0.781607186760031,0.433514300830654,0.78690261829765,1.12915720050661,1.14141857206239,1.19706415663238,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K04043",7,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3110,"Chaperones and folding catalysts","K04043","dnaK, HSPA9","molecular chaperone DnaK","-"
"g_56345",-11.2425809607355,34.9484737483457,0.781607186760031,0.433514300830654,0.78690261829765,1.12915720050661,1.14141857206239,1.19706415663238,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K04043",7,9160,"Human Diseases",9171,"Infectious disease: bacterial",5152,"Tuberculosis","K04043","dnaK, HSPA9","molecular chaperone DnaK","-"
"g_56636",-13.2657530833017,27.7782543258473,0.862633927473369,0.787131263660788,0.885901659426749,1.0169393711928,1.18380931516621,1.67878905042603,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K04077",10,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",4147,"Exosome","K04077","groEL, HSPD1","chaperonin GroEL","[EC:5.6.1.7]"
"g_56636",-13.2657530833017,27.7782543258473,0.862633927473369,0.787131263660788,0.885901659426749,1.0169393711928,1.18380931516621,1.67878905042603,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K04077",10,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3019,"Messenger RNA biogenesis","K04077","groEL, HSPD1","chaperonin GroEL","[EC:5.6.1.7]"
"g_56636",-13.2657530833017,27.7782543258473,0.862633927473369,0.787131263660788,0.885901659426749,1.0169393711928,1.18380931516621,1.67878905042603,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K04077",10,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3110,"Chaperones and folding catalysts","K04077","groEL, HSPD1","chaperonin GroEL","[EC:5.6.1.7]"
"g_56636",-13.2657530833017,27.7782543258473,0.862633927473369,0.787131263660788,0.885901659426749,1.0169393711928,1.18380931516621,1.67878905042603,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K04077",10,9160,"Human Diseases",9167,"Endocrine and metabolic disease",4940,"Type I diabetes mellitus","K04077","groEL, HSPD1","chaperonin GroEL","[EC:5.6.1.7]"
"g_56636",-13.2657530833017,27.7782543258473,0.862633927473369,0.787131263660788,0.885901659426749,1.0169393711928,1.18380931516621,1.67878905042603,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K04077",10,9160,"Human Diseases",9166,"Cardiovascular disease",5417,"Lipid and atherosclerosis","K04077","groEL, HSPD1","chaperonin GroEL","[EC:5.6.1.7]"
"g_56636",-13.2657530833017,27.7782543258473,0.862633927473369,0.787131263660788,0.885901659426749,1.0169393711928,1.18380931516621,1.67878905042603,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K04077",10,9160,"Human Diseases",9171,"Infectious disease: bacterial",5134,"Legionellosis","K04077","groEL, HSPD1","chaperonin GroEL","[EC:5.6.1.7]"
"g_56636",-13.2657530833017,27.7782543258473,0.862633927473369,0.787131263660788,0.885901659426749,1.0169393711928,1.18380931516621,1.67878905042603,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K04077",10,9150,"Organismal Systems",9149,"Aging",4212,"Longevity regulating pathway - worm","K04077","groEL, HSPD1","chaperonin GroEL","[EC:5.6.1.7]"
"g_56636",-13.2657530833017,27.7782543258473,0.862633927473369,0.787131263660788,0.885901659426749,1.0169393711928,1.18380931516621,1.67878905042603,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K04077",10,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3029,"Mitochondrial biogenesis","K04077","groEL, HSPD1","chaperonin GroEL","[EC:5.6.1.7]"
"g_56636",-13.2657530833017,27.7782543258473,0.862633927473369,0.787131263660788,0.885901659426749,1.0169393711928,1.18380931516621,1.67878905042603,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K04077",10,9160,"Human Diseases",9171,"Infectious disease: bacterial",5152,"Tuberculosis","K04077","groEL, HSPD1","chaperonin GroEL","[EC:5.6.1.7]"
"g_56636",-13.2657530833017,27.7782543258473,0.862633927473369,0.787131263660788,0.885901659426749,1.0169393711928,1.18380931516621,1.67878905042603,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K04077",10,9120,"Genetic Information Processing",9123,"Folding, sorting and degradation",3018,"RNA degradation","K04077","groEL, HSPD1","chaperonin GroEL","[EC:5.6.1.7]"
"g_56720",-17.0711616224255,32.2893984079742,0.726840045747283,0.450655030101022,0.870888967159316,1.31107657530049,0.950606618986539,1.4935644575344,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K03631",1,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3400,"DNA repair and recombination proteins","K03631","recN","DNA repair protein RecN (Recombination protein N)","-"
"g_56772",-16.1857326080021,36.4946226382449,0.590734863501215,0.301405498009466,0.712397552479307,1.13163707496573,1.15538556850759,1.30051268181874,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00569",1,9100,"Metabolism",9111,"Xenobiotics biodegradation and metabolism",983,"Drug metabolism - other enzymes","K00569","TPMT, tpmT","thiopurine S-methyltransferase","[EC:2.1.1.67]"
"g_56858",-12.8270347405268,36.7761531282503,0.772686888706733,0.52242871339617,0.513202679265012,0.980036976945537,1.15082199342949,1.31293713009382,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K03415",4,9130,"Environmental Information Processing",9132,"Signal transduction",2020,"Two-component system","K03415","cheV","two-component system, chemotaxis family, chemotaxis protein CheV","-"
"g_56858",-12.8270347405268,36.7761531282503,0.772686888706733,0.52242871339617,0.513202679265012,0.980036976945537,1.15082199342949,1.31293713009382,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K03415",4,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2035,"Bacterial motility proteins","K03415","cheV","two-component system, chemotaxis family, chemotaxis protein CheV","-"
"g_56858",-12.8270347405268,36.7761531282503,0.772686888706733,0.52242871339617,0.513202679265012,0.980036976945537,1.15082199342949,1.31293713009382,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K03415",4,9140,"Cellular Processes",9142,"Cell motility",2030,"Bacterial chemotaxis","K03415","cheV","two-component system, chemotaxis family, chemotaxis protein CheV","-"
"g_56858",-12.8270347405268,36.7761531282503,0.772686888706733,0.52242871339617,0.513202679265012,0.980036976945537,1.15082199342949,1.31293713009382,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K03415",4,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2022,"Two-component system","K03415","cheV","two-component system, chemotaxis family, chemotaxis protein CheV","-"
"g_56950",-15.522076747829,40.8706822368865,0.528456978622441,0.416712218245724,0.665233322508818,0.896901268294582,0.955109653066665,1.39295838313421,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K06972",1,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1002,"Peptidases and inhibitors","K06972","PITRM1, PreP, CYM1","presequence protease","[EC:3.4.24.-]"
