"id","tSNE1","tSNE2","z1_3","z1_1","z1_2","z10_3","z10_1","z10_2","Cluster","ko_name","ko","ko_des","level3_pathway_id","level3_pathway_name","KEGG_ec","KEGG_En_description","KEGG_Modules","KEGG_Mo_description","level1_pathway_name","level2_pathway_name"
"z1_1_k97_408332_8",4.84210049757386,-4.78597963496032,0.524114635212049,0.377084548365672,0.340598935632558,0.715447953631346,0.986634951246852,0.285717539285503,"Cluster 4","adk:Alide2_2498","K18302","membrane fusion protein, multidrug efflux system","-","-","-","-","M00642","Multidrug resistance, efflux pump MexJK-OprM","-","-"
"z1_1_k97_47057_13",-10.6250537258855,-2.74056733339003,0.507798533756152,0.41482139315388,0.356260545625687,0.76169769838078,1.04744452886879,0.257680287809622,"Cluster 4","cke:B5M06_02010","K00133","aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]","ko00300;ko01120;ko01110;ko01230;ko01210;ko00270;ko00260;ko00261;ko01100","Lysine biosynthesis;Microbial metabolism in diverse environments;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Cysteine and methionine metabolism;Glycine, serine and threonine metabolism;Monobactam biosynthesis;Metabolic pathways","1.2.1.11","Oxidoreductases; Acting on the aldehyde or oxo group of donors; With NAD+ or NADP+ as acceptor; L-aspartate-4-semialdehyde:NADP+ oxidoreductase (phosphorylating)","M00525;M00527;M00016;M00033;M00017;M00526;M00018","-","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Amino acid metabolism;Global and overview maps;Global and overview maps;Global and overview maps;Global and overview maps;Amino acid metabolism;Amino acid metabolism;Biosynthesis of other secondary metabolites;Global and overview maps"
"z1_1_k97_47057_17",7.19876189495015,3.42045382705235,0.477777025529366,0.33031724392078,0.328696984639598,0.724056219533389,0.961719381390496,0.205861270409502,"Cluster 4","cke:B5M06_01990","K01703","3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]","ko01230;ko00966;ko01210;ko00290;ko00660;ko01100;ko01110","Biosynthesis of amino acids;Glucosinolate biosynthesis;2-Oxocarboxylic acid metabolism;Valine, leucine and isoleucine biosynthesis;C5-Branched dibasic acid metabolism;Metabolic pathways;Biosynthesis of secondary metabolites","4.2.1.35;4.2.1.33","-","M00432;M00535","-","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Biosynthesis of other secondary metabolites;Global and overview maps;Amino acid metabolism;Carbohydrate metabolism;Global and overview maps;Global and overview maps"
"z1_1_k97_47057_2",33.9129966402782,8.9786640217307,0.411429161736415,0.285320797601169,0.280633416664014,0.579778612716169,0.838857841116441,0.296010202307978,"Cluster 4","ajs:Ajs_2023","K09181","acetyltransferase","-","-","-","-","-","-","-","-"
"z1_1_k97_47057_25",-52.6440511372454,8.81703066788129,0.501982231045486,0.357552364048226,0.66490067764973,0.855475465868251,1.15360306595663,0.517179627706673,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_47057_44",23.4819170138912,6.6081191360866,0.428548660903534,0.306172021405471,0.309704620619632,0.586479059597742,0.907568490296774,0.249389144473608,"Cluster 4","cke:B5M06_15615","K16092","vitamin B12 transporter","-","-","-","-","-","-","-","-"
"z1_1_k97_47057_5",-39.6410147868092,4.42965366866191,0.613319660060394,0.416630372683742,0.309309714683382,0.835459072435507,1.18563415802932,0.40434598953223,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_47225_3",-13.8253391291176,-2.45530156059402,0.598117954066947,0.408473920169789,0.316557822790311,0.734987379588486,1.00612241791681,0.301115798999747,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_52354_7",-44.2335215994628,0.42614102013485,0.717122313068202,0.3783516762903,0.424678151881425,0.844245030530818,1.14145578543691,0.336823367643443,"Cluster 4","adk:Alide2_1139","K19221","cob(I)alamin adenosyltransferase [EC:2.5.1.17]","ko01240;ko00860;ko01100","Biosynthesis of cofactors;Porphyrin and chlorophyll metabolism;Metabolic pathways","2.5.1.17","Transferases; Transferring alkyl or aryl groups, other than methyl groups; Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date); ATP:cob(II)alamin Cobeta-adenosyltransferase","M00122","Cobalamin biosynthesis, cobyrinate a,c-diamide => cobalamin","Metabolism;Metabolism;Metabolism","Global and overview maps;Metabolism of cofactors and vitamins;Global and overview maps"
"z1_1_k97_56445_2",40.1629325903821,-4.53890604913372,0.295153262977386,0.259160234895611,0.243852292358231,0.490921996410983,0.80537474574309,0.181314512558914,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_56445_30",-33.1488546645826,-5.43985409937466,0.617612009434655,0.393711612253887,0.428357287830251,0.78222742740316,1.05758402894892,0.377627335561243,"Cluster 4","cke:B5M06_09285","K03744","LemA protein","-","-","-","-","-","-","-","-"
"z1_1_k97_60144_15",11.7711042861302,-2.06524984054626,0.496188284512873,0.240427050826591,0.334148976804262,0.691994596981482,0.973840579946936,0.234997703733402,"Cluster 4","cke:B5M06_00855","K07636","two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]","ko02020","Two-component system","2.7.13.3","Transferases; Transferring phosphorus-containing groups; Protein-histidine kinases; ATP:protein-L-histidine N-phosphotransferase","-","-","Environmental Information Processing","Signal transduction"
"z1_1_k97_60144_17",-51.346154923876,6.34844044421531,0.54929125514759,0.295747427107051,0.498513398728405,0.842946789704721,1.18376695269539,0.449201925115403,"Cluster 4","ctt:CtCNB1_3199","K02039","phosphate transport system protein","-","-","-","-","-","-","-","-"
"z1_1_k97_60144_23",17.9374671976965,4.32018319032965,0.493405298369742,0.315304149641805,0.325138480287972,0.598098215294706,0.912771970712318,0.22755446177687,"Cluster 4","cke:B5M06_16310","K01895","acetyl-CoA synthetase [EC:6.2.1.1]","ko01100;ko00010;ko01120;ko00720;ko01110;ko00680;ko01200;ko00630;ko00640;ko00620","Metabolic pathways;Glycolysis / Gluconeogenesis;Microbial metabolism in diverse environments;Carbon fixation pathways in prokaryotes;Biosynthesis of secondary metabolites;Methane metabolism;Carbon metabolism;Glyoxylate and dicarboxylate metabolism;Propanoate metabolism;Pyruvate metabolism","6.2.1.1","Ligases; Forming carbon-sulfur bonds; Acid-thiol ligases; acetate:CoA ligase (AMP-forming)","M00357","Methanogenesis, acetate => methane","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Carbohydrate metabolism;Global and overview maps;Energy metabolism;Global and overview maps;Energy metabolism;Global and overview maps;Carbohydrate metabolism;Carbohydrate metabolism;Carbohydrate metabolism"
"z1_1_k97_60144_26",-9.73500496380098,-24.9874099682013,0.468683381516986,0.338929112715393,0.343880191424306,0.732809292417882,0.987807166426334,0.406682012666488,"Cluster 4","dia:Dtpsy_0979","K02002","glycine betaine/proline transport system substrate-binding protein","ko02010","ABC transporters","-","-","-","-","Environmental Information Processing","Membrane transport"
"z1_1_k97_60144_29",-3.86181633015605,-1.72153709890951,0.5272082166446,0.368888440604798,0.264479950709381,0.737517889617125,1.01686619296008,0.276140864470191,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_60144_4",38.565320368782,3.67226094688521,0.382521854997722,0.257039164839252,0.25910642017954,0.559088083375782,0.851453397334247,0.202936350528069,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_62485_9",19.4232303811699,-10.3419503009686,0.349182754460566,0.338106071058079,0.30651817083281,0.611280860173751,0.959911484742596,0.283748762206771,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_63408_11",32.1097177510044,16.0486495117002,0.452557107587031,0.247862186864562,0.215087287133492,0.569288728622268,0.887964226535603,0.276731591639154,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_63408_7",17.0583704627683,5.53951163436794,0.538421870442978,0.322936093867472,0.275404435415644,0.616014914108922,0.911262470789682,0.268072702634403,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_64175_8",16.2401344315607,0.343319095208502,0.544878863261097,0.255689766060401,0.392685178796418,0.620369985660565,0.97770327457398,0.271271289000498,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_7416_15",-43.5864467635421,12.7860823245706,0.7141044092663,0.517630573734546,0.476523664822272,0.882146089582733,1.15622088420253,0.414634389698611,"Cluster 4","otk:C6570_00480","K09980","uncharacterized protein","-","-","-","-","-","-","-","-"
"z1_1_k97_7416_20",43.2240783062213,-3.46991310840477,0.318171831973334,0.194391994856498,0.216562055790043,0.500926084234901,0.79251800599045,0.181509396938818,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_7416_8",-38.8400379330339,-8.66119851762994,0.63286863082803,0.376835691744252,0.348276360125533,0.784746298938009,1.07202120030226,0.362338271076917,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_74495_2",21.8453931784437,6.79259373883532,0.465307366590054,0.328784842691318,0.271134578431373,0.558165025555307,0.897362707402192,0.222231410440495,"Cluster 4","cke:B5M06_03660","K07399","cytochrome c biogenesis protein","-","-","-","-","-","-","-","-"
"z1_1_k97_74495_6",-35.4884589179649,3.04357205039282,0.594675138154633,0.46332738253726,0.480424111898062,0.811194738138528,1.12133096518696,0.356079984513771,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_88213_16",25.5947056421261,3.50581126015877,0.455501243740172,0.290901963702158,0.304895461796798,0.621198949589142,0.868808755562468,0.328820302436159,"Cluster 4","acra:BSY15_2165","K03449","MFS transporter, CP family, cyanate transporter","-","-","-","-","-","-","-","-"
"z1_1_k97_88213_4",15.4126509963096,4.24059633949838,0.528135356847193,0.305313594288766,0.325473083381453,0.658537205086999,0.841281124361134,0.216146942343912,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_94433_19",-21.5862118305529,-1.42407964448078,0.628846273677552,0.476729179282779,0.365689932973855,0.72994261663239,1.11328183350512,0.307818525570379,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_94433_2",34.3916606835186,2.368109169132,0.392663933140018,0.227246562265643,0.304302280641821,0.51791515357645,0.844209509474172,0.202677240379284,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_94433_20",-26.9648024530611,-3.13939539149303,0.59953230400916,0.473363572611866,0.34494096319386,0.765640207068015,1.06936460475421,0.358916127310152,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_94433_4",22.5728422473094,6.9386067337092,0.458808585790397,0.315304149641805,0.289374561707559,0.607490819829259,0.885253709284314,0.242476750375623,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_94433_7",16.0057083073401,7.15696384494557,0.518707556386703,0.386401881946765,0.353659935407567,0.611103258927874,0.883389463954127,0.197251262802874,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_94471_2",-16.9081098230401,13.2461075753483,0.645617936240883,0.358391713172159,0.318938540557695,0.778155688995331,1.0193420601461,0.235748043641349,"Cluster 4","hyc:E5678_09420","K02305","nitric oxide reductase subunit C","ko01100;ko01120;ko00910","Metabolic pathways;Microbial metabolism in diverse environments;Nitrogen metabolism","-","-","M00529","Denitrification, nitrate => nitrogen","Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Energy metabolism"
"z1_1_k97_94471_5",25.1826327515166,7.69911877804513,0.440835876504919,0.28465133121692,0.322851217169155,0.579989633952768,0.867919314113626,0.214970619698898,"Cluster 4","lch:Lcho_1465","K02448","nitric oxide reductase NorD protein","-","-","-","-","-","-","-","-"
"z1_2_k97_173124_2",-34.4221493865516,1.28748300842085,0.584594148525585,0.447931225643575,0.415063218921115,0.829563552681716,1.11774048991745,0.343619452158717,"Cluster 4","cke:B5M06_07240","K00104","glycolate oxidase [EC:1.1.3.15]","ko01120;ko01110;ko01100;ko00630","Microbial metabolism in diverse environments;Biosynthesis of secondary metabolites;Metabolic pathways;Glyoxylate and dicarboxylate metabolism","1.1.3.15","Oxidoreductases; Acting on the CH-OH group of donors; With oxygen as acceptor; (S)-2-hydroxy carboxylate:oxygen 2-oxidoreductase","-","-","Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Global and overview maps;Carbohydrate metabolism"
"z1_2_k97_281220_27",-4.31781399784216,11.9711423006707,0.519088063783653,0.288673540183956,0.422091632127038,0.831437640513576,1.06898394217429,0.165619931982595,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_2_k97_300440_5",-39.1086316550194,-2.87398967965903,0.693527959810468,0.463534158914969,0.390406927768696,0.791022564743301,1.12424255402004,0.400095023046392,"Cluster 4","ajs:Ajs_0417","K00020","3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]","ko00280;ko01100","Valine, leucine and isoleucine degradation;Metabolic pathways","1.1.1.31","Oxidoreductases; Acting on the CH-OH group of donors; With NAD+ or NADP+ as acceptor; 3-hydroxy-2-methylpropanoate:NAD+ oxidoreductase","-","-","Metabolism;Metabolism","Amino acid metabolism;Global and overview maps"
"z1_2_k97_346172_1",-4.91918685154832,0.576546863557405,0.590584565570684,0.345247062798585,0.266111836518556,0.758514637439858,1.04780733019453,0.294598447158764,"Cluster 4","cke:B5M06_08645","K06168","tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3]","-","-","2.8.4.3","Transferases; Transferring sulfur-containing groups; Transferring alkylthio groups; tRNA N6-(3-methylbut-2-en-1-yl)-adenine37:sulfur-(sulfur carrier),S-adenosyl-L-methionine C2-(methylsulfanyl)transferase","-","-","-","-"
"z1_2_k97_376948_1",-41.3293403031136,-3.6327299848924,0.639866484544881,0.470297996636121,0.290469584596226,0.674236482098088,1.1596137531815,0.436050119012778,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_2_k97_75977_12",47.6344232179655,-3.42272798358663,0.360835218919074,0.209280553954893,0.216587251769767,0.548441112807857,0.714986833907238,0.165957171729146,"Cluster 4","cke:B5M06_01040","K01886","glutaminyl-tRNA synthetase [EC:6.1.1.18]","ko00970;ko01100","Aminoacyl-tRNA biosynthesis;Metabolic pathways","6.1.1.18","Ligases; Forming carbon-oxygen bonds; Ligases forming aminoacyl-tRNA and related compounds; L-glutamine:tRNAGln ligase (AMP-forming)","-","-","Genetic Information Processing;Metabolism","Translation;Global and overview maps"
"z10_1_k97_164271_1",43.9468689948002,6.42495190490769,0.417840146255245,0.291127846740108,0.188639906461246,0.532960551533701,0.838108633806365,0.214970619698898,"Cluster 4","cke:B5M06_10385","K03086","RNA polymerase primary sigma factor","ko02040","Flagellar assembly","-","-","-","-","Cellular Processes","Cell motility"
"z10_1_k97_166698_101",-33.4063867146871,-9.01640693533207,0.590848222250521,0.328080946355249,0.434981204354495,0.723235845751224,1.03861191079271,0.40434598953223,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z10_1_k97_197749_44",15.1228230776834,-8.34502795109428,0.360350915463982,0.295747427107051,0.35856943235214,0.677400672252504,0.966989398618899,0.367959704280807,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z11_1_k97_136788_1",18.6394522496481,-5.507572575186,0.441924726566688,0.280210164091198,0.189241894157858,0.720894489544181,0.909775599762149,0.333930805043304,"Cluster 4","amon:H9L24_01315","K08307","membrane-bound lytic murein transglycosylase D [EC:4.2.2.-]","-","-","-","-","-","-","-","-"
"z11_1_k97_196560_5",34.087282364337,15.5486833571495,0.414368674598407,0.235526972323781,0.216536756000498,0.518294394332378,0.898982878525664,0.208193748224118,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z11_1_k97_306912_14",-13.1590802325072,3.46620199869639,0.589333257793975,0.334708531462858,0.409345573277308,0.717116041287066,1.11215973477556,0.285145155479823,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z11_1_k97_306912_21",36.005478353673,12.5026514180318,0.445928375705826,0.243419685117403,0.25405174156999,0.558370095794695,0.823369393088983,0.257772227453997,"Cluster 4","tcl:Tchl_1508","K21084","diguanylate cyclase [EC:2.7.7.65]","ko02026","Biofilm formation - Escherichia coli","2.7.7.65","Transferases; Transferring phosphorus-containing groups; Nucleotidyltransferases; GTP:GTP guanylyltransferase (cyclizing)","-","-","Cellular Processes","Cellular community - prokaryotes"
"z11_1_k97_312530_5",-7.85259426174219,-24.566480546357,0.472920841359613,0.405032019271979,0.359386545859226,0.761232539299294,0.943417321610736,0.430597759681833,"Cluster 4","cof:FOZ74_04995","K01778","diaminopimelate epimerase [EC:5.1.1.7]","ko01110;ko01120;ko01100;ko00300;ko01230","Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Metabolic pathways;Lysine biosynthesis;Biosynthesis of amino acids","5.1.1.7","Isomerases; Racemases and epimerases; Acting on amino acids and derivatives; LL-2,6-diaminoheptanedioate 2-epimerase","M00527;M00525;M00016","-","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Global and overview maps;Amino acid metabolism;Global and overview maps"
"z2_1_k97_12563_3",-40.8547350862859,13.2507146755871,0.759724033624571,0.54776293018837,0.646874582165043,0.865070954266714,1.10496853807248,0.286292308420591,"Cluster 4","dla:I6G47_07120","K07305","peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]","-","-","1.8.4.12","Oxidoreductases; Acting on a sulfur group of donors; With a disulfide as acceptor; peptide-methionine:thioredoxin-disulfide S-oxidoreductase [methionine (R)-S-oxide-forming]","-","-","-","-"
"z2_1_k97_12899_1",25.5624862454145,15.854533449997,0.454640222683295,0.300924354146854,0.262388685198946,0.641554425345917,0.847682651264283,0.230350342971057,"Cluster 4","cke:B5M06_04625","K03046","DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]","ko03020","RNA polymerase","2.7.7.6","Transferases; Transferring phosphorus-containing groups; Nucleotidyltransferases; nucleoside-triphosphate:RNA nucleotidyltransferase (DNA-directed)","-","-","Genetic Information Processing","Transcription"
"z2_1_k97_129295_1",-18.2908457398166,-0.800017472856725,0.586703424554021,0.428093753043668,0.317567825979049,0.742107753662584,1.0892175839108,0.21414271879065,"Cluster 4","adk:Alide2_4259","K00626","acetyl-CoA C-acetyltransferase [EC:2.3.1.9]","ko00071;ko01212;ko02020;ko00280;ko00362;ko00630;ko00720;ko01120;ko00650;ko00310;ko00380;ko01100;ko00900;ko00620;ko00072;ko00640;ko01110;ko01200;ko04975","Fatty acid degradation;Fatty acid metabolism;Two-component system;Valine, leucine and isoleucine degradation;Benzoate degradation;Glyoxylate and dicarboxylate metabolism;Carbon fixation pathways in prokaryotes;Microbial metabolism in diverse environments;Butanoate metabolism;Lysine degradation;Tryptophan metabolism;Metabolic pathways;Terpenoid backbone biosynthesis;Pyruvate metabolism;-;Propanoate metabolism;Biosynthesis of secondary metabolites;Carbon metabolism;Fat digestion and absorption","2.3.1.9","Transferases; Acyltransferases; Transferring groups other than aminoacyl groups; acetyl-CoA:acetyl-CoA C-acetyltransferase","M00373;M00374;M00849;M00375;M00095;M00088","-","Metabolism;Metabolism;Environmental Information Processing;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;-;Metabolism;Metabolism;Metabolism;Organismal Systems","Lipid metabolism;Global and overview maps;Signal transduction;Amino acid metabolism;Xenobiotics biodegradation and metabolism;Carbohydrate metabolism;Energy metabolism;Global and overview maps;Carbohydrate metabolism;Amino acid metabolism;Amino acid metabolism;Global and overview maps;Metabolism of terpenoids and polyketides;Carbohydrate metabolism;-;Carbohydrate metabolism;Global and overview maps;Global and overview maps;Digestive system"
"z2_1_k97_138117_1",-46.1686431366222,12.1221867983713,0.697366752461685,0.458203968553592,0.429910662533408,0.831672668917492,1.09461570332439,0.457357731968532,"Cluster 4","ajs:Ajs_0636","K04042","bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]","ko01100;ko00520;ko00541","Metabolic pathways;Amino sugar and nucleotide sugar metabolism;O-Antigen nucleotide sugar biosynthesis","2.7.7.23;2.3.1.157","-","M00909","UDP-N-acetyl-D-glucosamine biosynthesis, prokaryotes, glucose => UDP-GlcNAc","Metabolism;Metabolism;Metabolism","Global and overview maps;Carbohydrate metabolism;Glycan biosynthesis and metabolism"
"z2_1_k97_147424_1",-40.3940193116098,-9.11813683761419,0.694713632763664,0.350782802361679,0.340393287909766,0.805085801611539,1.06242741030601,0.361526868471424,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z2_1_k97_148547_1",24.062313743813,7.77733804425783,0.466253392328145,0.264111079774551,0.296993683251612,0.609875771512733,0.913272839995916,0.223159930826442,"Cluster 4","tmz:Tmz1t_3900","K24846","ATP-binding cassette, subfamily B, bacterial PglK [EC:7.5.2.-]","-","-","-","-","-","-","-","-"
"z2_1_k97_149133_1",-48.4639942359273,12.5859690090687,0.727279197477878,0.458457867293804,0.376828204197002,0.765138385462631,1.17733455828361,0.522605465461842,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z2_1_k97_157185_1",6.12435971325834,-7.89476087453909,0.579396172158185,0.412172233603232,0.301092363039057,0.677589931601551,0.904971774326071,0.327331830499306,"Cluster 4","cke:B5M06_01430","K00262","glutamate dehydrogenase (NADP+) [EC:1.4.1.4]","ko00910;ko00250;ko00220;ko01120;ko01100","Nitrogen metabolism;Alanine, aspartate and glutamate metabolism;Arginine biosynthesis;Microbial metabolism in diverse environments;Metabolic pathways","1.4.1.4","Oxidoreductases; Acting on the CH-NH2 group of donors; With NAD+ or NADP+ as acceptor; L-glutamate:NADP+ oxidoreductase (deaminating)","-","-","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Energy metabolism;Amino acid metabolism;Amino acid metabolism;Global and overview maps;Global and overview maps"
"z2_1_k97_158789_2",-28.681291488634,-8.44307480018624,0.633380352128926,0.437641056085602,0.520075687342754,0.699601620307686,1.05351858421858,0.41075894995363,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z2_1_k97_160543_1",-35.0729439811059,-4.08689913713448,0.623998661910109,0.419166254455859,0.381059396253627,0.758483116966765,1.10470184074017,0.381261399394633,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z2_1_k97_162377_2",-15.1223679206789,6.05137737372995,0.577717757659822,0.397195936260221,0.397871081363159,0.809088785045666,1.00058145800368,0.27480929097318,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z2_1_k97_168458_1",-47.11412073329,4.39040429698833,0.637283644216494,0.408678778625191,0.442152689601645,0.911170366685696,1.11050845125007,0.443627273123159,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z2_1_k97_172867_2",-22.1528722529172,12.7156412036281,0.657537768002457,0.3811121459166,0.479043089765243,0.796968811479023,1.09482487897997,0.184789291884592,"Cluster 4","cke:B5M06_08940","K19126","CRISPR system Cascade subunit CasE","-","-","-","-","-","-","-","-"
"z2_1_k97_176898_3",-45.5071256140159,0.680311021013317,0.675687759655952,0.342238900040729,0.413203041463767,0.855737408236718,1.14597322088127,0.409116159593298,"Cluster 4","dih:G7047_11360","K16783","biotin transport system permease protein","ko02010","ABC transporters","-","-","-","-","Environmental Information Processing","Membrane transport"
"z2_1_k97_1907_6",-14.2685783927576,-0.757145726369591,0.614668403060497,0.41311099293248,0.357763541952553,0.753411630784652,0.980702208315677,0.238713311838247,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z2_1_k97_195759_2",-16.9976677243762,1.66090080592802,0.634145827108441,0.370800791631687,0.336305779991123,0.742762735337933,1.0473178643044,0.31202253948024,"Cluster 4","adk:Alide2_1317","K24844","O2-independent ubiquinone biosynthesis protein UbiU","-","-","-","-","-","-","-","-"
"z2_1_k97_209559_3",-37.0623539394614,-0.575698627182376,0.599629218352856,0.458351076956379,0.405048912635419,0.824793957104253,1.1553914031415,0.440728606858213,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z2_1_k97_231504_1",-26.5523554847553,8.23828607261084,0.691242701499459,0.490671456700427,0.409727144554491,0.809275932906008,1.04926358048607,0.24508831746956,"Cluster 4","ajs:Ajs_3217","K03687","molecular chaperone GrpE","-","-","-","-","-","-","-","-"
"z2_1_k97_23901_1",-9.72498661529264,8.44891244910431,0.542084271913877,0.287253538845379,0.319719565904233,0.905268782302855,1.09620792854928,0.283818784241461,"Cluster 4","cke:B5M06_07875","K01693","imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19]","ko01110;ko01100;ko01230;ko00340","Biosynthesis of secondary metabolites;Metabolic pathways;Biosynthesis of amino acids;Histidine metabolism","4.2.1.19","Lyases; Carbon-oxygen lyases; Hydro-lyases; D-erythro-1-(imidazol-4-yl)glycerol-3-phosphate hydro-lyase [3-(imidazol-4-yl)-2-oxopropyl-phosphate-forming]","M00026","Histidine biosynthesis, PRPP => histidine","Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Global and overview maps;Amino acid metabolism"
"z2_1_k97_252349_1",-4.28896429082554,-4.4141825335424,0.506927747453004,0.3432182444503,0.251859825370607,0.781979420915689,1.01462547107374,0.331916722593068,"Cluster 4","melm:C7H73_11845","K00957","sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]","ko00450;ko01100;ko00261;ko00230;ko01110;ko01120;ko00920","Selenocompound metabolism;Metabolic pathways;Monobactam biosynthesis;Purine metabolism;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Sulfur metabolism","2.7.7.4","Transferases; Transferring phosphorus-containing groups; Nucleotidyltransferases; ATP:sulfate adenylyltransferase","M00176","Assimilatory sulfate reduction, sulfate => H2S","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Metabolism of other amino acids;Global and overview maps;Biosynthesis of other secondary metabolites;Nucleotide metabolism;Global and overview maps;Global and overview maps;Energy metabolism"
"z2_1_k97_256477_1",-44.2352182510789,13.3544505489035,0.703288259787087,0.522205010007998,0.498647900431006,0.854358827360694,1.16837767832826,0.464610359282366,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z2_1_k97_260979_5",-32.095399260942,7.20690666176916,0.5980708686323,0.522467056842273,0.469358523303797,0.777928867399235,1.03581721593335,0.343098457496958,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z2_1_k97_262530_1",-40.3431376402341,-5.02355670849041,0.638717732186361,0.399803217784597,0.321325317314818,0.783351837027883,1.1060652030271,0.465325601713231,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z2_1_k97_263654_3",25.8910820731857,1.74543671313365,0.409578496951022,0.293223172883979,0.340499468985658,0.633902484829745,0.796480078166702,0.384354195974413,"Cluster 4","hpse:HPF_08655","K03521","electron transfer flavoprotein beta subunit","-","-","-","-","-","-","-","-"
"z2_1_k97_271566_1",-24.7640546962387,4.82167030073947,0.609233358231521,0.38625141528848,0.340240037929709,0.840008174614638,1.18112978898797,0.272085661380565,"Cluster 4","cke:B5M06_06770","K01095","phosphatidylglycerophosphatase A [EC:3.1.3.27]","ko00564;ko01100","Glycerophospholipid metabolism;Metabolic pathways","3.1.3.27","Hydrolases; Acting on ester bonds; Phosphoric-monoester hydrolases; phosphatidylglycerophosphate phosphohydrolase","-","-","Metabolism;Metabolism","Lipid metabolism;Global and overview maps"
